product,product-href,price
"PC Power & Cooling’s Silencer Series 1050 Watt, 80 Plus Platinum, Fully-Modular, Active PFC, Ultra Quiet ATX PC Power Supply, 10 Year Warranty, FPS1050-A5M00",https://www.newegg.com/pc-power-and-cooling-platinum-silencer-1050w/p/1HU-00J3-00011,179
"EVGA SuperNOVA 850 G+, 80 Plus Gold 850W, Fully Modular, FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Power Supply 120-GP-0850-X1",https://www.newegg.com/evga-supernova-850-g1-120-gp-0850-x1-850w/p/N82E16817438133,278
"Rosewill Hive Series 550W Modular Gaming Power Supply, 80 PLUS Bronze Certified, Single +12V Rail, Intel 4th Gen CPU Ready, SLI & CrossFire Ready - HIVE-550S",https://www.newegg.com/rosewill-hive-series-hive-550-550w/p/N82E16817182131,104
EVGA 600 BR 100-BR-0600-K1 600W ATX12V / EPS12V SLI CrossFire 80 PLUS BRONZE Certified Non-Modular Active PFC Power Supply,https://www.newegg.com/evga-600-br-100-br-0600-k1-600w/p/N82E16817438146,69
"Rosewill 1600W Modular Gaming Power Supply, Continuous @ 50  Degree C, 80 PLUS GOLD Certified, SLI & CrossFire Ready - HERCULES-1600S",https://www.newegg.com/rosewill-hercules-1600s-1600w/p/N82E16817182251,199
"Rosewill Glacier Series 500W Modular Gaming Power Supply with Silent Aero-Diversion Fan, 80 PLUS Bronze Certified, Single +12V Rail, Intel 4th Gen CPU Ready, SLI & Crossfire Ready - Glacier-500M",https://www.newegg.com/rosewill-glacier-500m-500w/p/N82E16817182339,94
Thermaltake Toughpower GX1 PS-TPD-0700NNFAGU-1 700W ATX 12V v2.4 and EPS v2.92 80 PLUS GOLD Certified Non-Modular Active PFC Power Supply,https://www.newegg.com/thermaltake-toughpower-gx1-ps-tpd-0700nnfagu-1-700w/p/N82E16817153375,89
EVGA 700 B1 100-B1-0700-K1 80+ BRONZE 700W Includes FREE Power On Self Tester Power Supply,https://www.newegg.com/evga-700-b1-100-b1-0700-k1-700w/p/N82E16817438066,98
EVGA Supernova 750 GA 750W 80 PLUS GOLD Fully Modular Power Supply,https://www.newegg.com/evga-supernova-750-ga-220-ga-0750-x1-750w/p/1HU-00J7-004V2,139
Thermaltake Toughpower PF1 ARGB 1200W 80+ Platinum 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply PS-TPD-1200F3FAPU-1,https://www.newegg.com/thermaltake-toughpower-pf1-argb-platinum-ps-tpd-1200f3fapa-1-1200w/p/N82E16817153410,329
CORSAIR TX-M Series TX550M CP-9020133-NA 550W ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Semi-Modular Power Supply,https://www.newegg.com/corsair-tx-m-series-tx550m-550w/p/N82E16817139210,176
"Seasonic PRIME 1300W 80+ Platinum Power Supply, Full Modular, 135mm FDB Fan w/Hybrid Fan Control, ATX12V & EPS12V, Power On Self Tester, 12 yr Warranty, SSR-1300PD",https://www.newegg.com/seasonic-prime-1300w-platinum-ssr-1300pd/p/N82E16817151214,564
"Cooler Master V1000 Platinum 1000W Full-Modular, 80 PLUS Platinum, Japanese Capacitors, Single/Multi Rail Switch, 10 Year Warranty Power Supply",https://www.newegg.com/cooler-master-v1000-platinum-mpz-a001-afbapv-us-1000w/p/N82E16817171140,495
"Rosewill Glacier Series 850W Modular Gaming Power Supply with Silent Aero-Diversion Fan, 80 PLUS Bronze Certified, Single +12V Rail, Intel 4th Gen CPU Ready, SLI & Crossfire Ready - Glacier-850M",https://www.newegg.com/rosewill-glacier-series-glacier-850m-850w/p/N82E16817182342,109
EVGA 650 BQ 110-BQ-0650-V1 80+ BRONZE 650W Semi Modular Includes FREE Power On Self Tester Power Supply,https://www.newegg.com/evga-650-bq-110-bq-0650-v1-650w/p/N82E16817438084,94
CORSAIR SF Series SF450 450W 80 PLUS GOLD Active PFC SFX SFX12V Micro ATX Full Modular Power Supply,https://www.newegg.com/corsair-sf-series-sf450-450w/p/N82E16817139156,125
CORSAIR RMx Series RM1000X 1000W 80 PLUS GOLD Haswell Ready Full Modular ATX12V & EPS12V Power Supply SLI and Crossfire Ready,https://www.newegg.com/corsair-rmx-series-rm1000x-1000w/p/N82E16817139140,233
COUGAR VTE600 600W ATX12V 80 PLUS BRONZE Certified Non-Modular Active PFC Power Supply,https://www.newegg.com/cougar-vte600-600w/p/N82E16817553036,79
"EVGA SuperNOVA 750 G3, 220-G3-0750-X1, 80+ GOLD, 750W Fully Modular, EVGA ECO Mode with New HDB Fan, Includes FREE Power On Self Tester, Compact 150mm Size, Power Supply",https://www.newegg.com/evga-supernova-750-g3-220-g3-0750-x1-750w/p/N82E16817438093,139
CORSAIR SF Series SF600 600W 80 PLUS GOLD Active PFC Haswell Ready SFX SFX12V Micro ATX Full Modular Power Supply,https://www.newegg.com/corsair-sf-series-sf600-600w/p/N82E16817139155,248
EVGA 850 GQ 210-GQ-0850-V1 80+ GOLD 850W  Semi Modular EVGA ECO Mode Power Supply,https://www.newegg.com/evga-850-gq-210-gq-0850-v1-850w/p/N82E16817438061,null
COUGAR VTE Series VTE500 500W ATX12V 80 PLUS BRONZE Certified Non-Modular Active PFC Power Supply,https://www.newegg.com/cougar-vte-series-vte500-500w/p/N82E16817553037,70
CORSAIR CX Series CX650 650W ATX12V 80 PLUS BRONZE Certified Active PFC Power Supply,https://www.newegg.com/corsair-cx-series-cx650-650w/p/N82E16817139200,279
SEASONIC flagship gold PRIME GX650 650W power supply 80PLUS gold medal full model / twelve-year warranty / full Japanese capacitor / third-generation temperature control fan start and stop,https://www.newegg.com/seasonic-prime-ultra-gold-prime-gx-1000-650w/p/1HU-0019-002B9,277
LEPA MaxBron 1000W 80+ Bronze Semi Modular Power Supply,https://www.newegg.com/lepa-maxbron-b1000-mb-1000w/p/N82E16817494018,105
CORSAIR RM Series RM850 CP-9020196-NA 850W ATX12V / EPS12V SLI Ready CrossFire Ready 80 PLUS GOLD Certified Full Modular Power Supply,https://www.newegg.com/corsair-rm-series-rm850-cp-9020196-na-850w/p/N82E16817139248,212
CORSAIR HXi Series HX750i 750W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready Power Supply with C-Link Monitoring and Control,https://www.newegg.com/corsair-hxi-series-hx750i-750w/p/N82E16817139084,null
Seasonic Flagship Prime Series SSR-750PD 750W Platinum Full Modular ATX12V & EPS12V 135mm FDB Fan Super Quiet Power Supply,https://www.newegg.com/seasonic-ssr-750pd-750w/p/N82E16817151169,329
EVGA 430 W1 100-W1-0430-KR 80+ WHITE 430W Power Supply,https://www.newegg.com/evga-100-w1-0430-kr-430w/p/N82E16817438015,119
SeaSonic SS-400ET Bronze 400W ATX12V V2.2/EPS12V 2.91 SLI Ready CrossFire Ready 80 PLUS BRONZE Certified Active PFC Power Supply,https://www.newegg.com/seasonic-ss-400et-bronze-400w/p/N82E16817151076,49
"Segotep Power Supply, GP Series 80 Plus Gold Certified PSU Gaming Power Supply with Silent 120mm Fan (600W, Non-Modular)",https://www.newegg.com/segotep-gp-series-600w-non-modular/p/1HU-00Z0-00008,89
"Phanteks Revolt Pro Series PH-P850GC, 80PLUS GOLD, Fully Modular, Patented Power Combo Technology, 850W ATX Power Supply",https://www.newegg.com/phanteks-revolt-pro-ph-p850gc-850w/p/N82E16817987006,null
Seasonic Flagship PRIME SERIES SSR-1000PD 1000W PLATINUM FULL MODULAR ATX12V & EPS12V 135mm FDB Fan Super Quiet Power Supply,https://www.newegg.com/seasonic-prime-series-ssr-1000pd-1000w/p/N82E16817151162,429
Antec NeoECO Series NE750G 750W ATX 12V / EPS 12V 80 PLUS GOLD Certified Semi-Modular Compact 140 mm Size 7 Year Warranty Power Supply,https://www.newegg.com/antec-neoeco-750-gold-ne750g-750w/p/N82E16817371123,111
CORSAIR TX-M Series TX850M CP-9020130-NA 850W ATX12V v2.4 / EPS 2.92 80 PLUS GOLD Certified Semi-Modular Power Supply,https://www.newegg.com/corsair-tx-m-series-cp-9020130-na-850w/p/N82E16817139209,232
"EVGA SuperNOVA 650 G3, 220-G3-0650-Y1, 80+ GOLD, 650W Fully Modular, EVGA ECO Mode with New HDB Fan, Includes FREE Power On Self Tester, Compact 150mm Size, Power Supply",https://www.newegg.com/evga-supernova-g3-series-220-g3-0650-y1-650w/p/N82E16817438094,129
EVGA Supernova 550 GA 550W 80 PLUS Gold Fully Modular Power Supply,https://www.newegg.com/evga-supernova-550-ga-220-ga-0550-x1-550w/p/1HU-00J7-004V3,119
Thermaltake Toughpower PF1 ARGB 850W 80+ Platinum 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply PS-TPD-0850F3FAPU-1,https://www.newegg.com/thermaltake-toughpower-pf1-argb-platinum-ps-tpd-0850f3fapa-1-850w/p/N82E16817153408,269
"EVGA 650 B5, 80 Plus BRONZE 650W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply - 220-B5-0650-V1",https://www.newegg.com/evga-650-b5-220-b5-0650-v1-650w/p/N82E16817438166,172
"EVGA SuperNOVA 750 G5, 80 Plus Gold 750W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-G5-0750-X1",https://www.newegg.com/evga-supernova-750-g5-220-g5-0750-x1-750w/p/N82E16817438162,242
"Segotep Power Supply, GP Series 80 Plus Gold Certified PSU Gaming Power Supply with Silent 140mm Fan (750W, Full-Modular)",https://www.newegg.com/segotep-gp-series-750w-fully-modular/p/1HU-00Z0-00006,115
Thermaltake Toughpower iRGB Plus 1200W Digital SLI/CrossFire Ready Continuous Power Digital RGB LED Smart Zero Fan ATX12V v2.4 / SSI EPS v2.92 80 PLUS PLATINUM Certified Full Modular Power Supply,https://www.newegg.com/thermaltake-toughpower-irgb-plus-platinum-ps-tpi-1200f2fdpu-1-1200w/p/N82E16817153366,269
Thermaltake Toughpower Grand RGB 650W Smart Zero Fan SLI/CrossFire Ready Continuous Power ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular Power Supply PS-TPG-0650FPCGUS-R,https://www.newegg.com/thermaltake-toughpower-grand-rgb-gold-ps-tpg-0650fpcgus-r-650w/p/N82E16817153310,119
CORSAIR CX-M Series CX550M 550W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-Modular Power Supply,https://www.newegg.com/corsair-cx-series-cx550m-550w/p/N82E16817139147,99
EVGA 750 GQ 210-GQ-0750-V1 80+ GOLD 750W Semi Modular EVGA ECO Mode Power Supply,https://www.newegg.com/evga-750-gq-210-gq-0750-v1-750w/p/N82E16817438060,139
"Cooler Master MWE Gold 650 Watt Fully Modular, Compact, Silent Fan 80 PLUS Gold Power Supply",https://www.newegg.com/cooler-master-mwe-gold-650-full-modular-mpy-6501-afaag-us-650w/p/N82E16817171128,244
"EVGA SuperNOVA 650 GA, 80 Plus Gold 650W, Fully Modular, ECO Mode with Dbb Fan, 10 Year Warranty, Compact 150mm Size, Power Supply 220-GA-0650-X1",https://www.newegg.com/evga-supernova-650-ga-220-ga-0650-x1-650w/p/1HU-00J7-004V5,129
"Phanteks AMP Series 750W 80PLUS Gold, ATX Power Supply, Fully Modular, Hybrid Mode, Silent fan, Revolt PRO LINK Certified",https://www.newegg.com/phanteks-amp-series-ph-p750g-us01-750w/p/N82E16817987010,229
Rosewill CAPSTONE 850M 850W Modular Power Supply (80 PLUS GOLD Certified),https://www.newegg.com/rosewill-capstone-series-capstone-850m-850w/p/N82E16817182386,149
CORSAIR AX Series AX1000 CP-9020152-NA 1000W ATX12V 80 PLUS TITANIUM Certified Full Modular Power Supply,https://www.newegg.com/corsair-ax-series-ax1000-cp-9020152-na-1000w/p/N82E16817139160,379
"Seasonic FOCUS GX-850, 850W 80+ Gold, Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect Power Supply for Gaming and Various Application, SSR-850FX.",https://www.newegg.com/seasonic-focus-plus-850-gold-ssr-850fx-850w/p/N82E16817151188,298
FSP Dagger Pro 650W Mini ITX Solution / SFX 12V / Micro ATX 80 Plus Gold Certified Full Modular VR / 4K Ready Gaming Power Supply (SDA2-650),https://www.newegg.com/fsp-group-dagger-pro-series-sda2-650-650w/p/1HU-0095-000G7,129
"Seasonic FOCUS PX-650, 650W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect Power Supply for Gaming and Various Application, SSR-650PX.",https://www.newegg.com/seasonic-focus-plus-650-platinum-ssr-650px-650w/p/N82E16817151192,301
"EVGA 550 B5, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply - 220-B5-0550-V1",https://www.newegg.com/evga-550-b5-220-b5-0550-v1-550w/p/N82E16817438167,119
EVGA 650 N1 100-N1-0650-L1 650W ATX12V / EPS12V Power Supply,https://www.newegg.com/evga-650-n1-100-n1-0650-l1-650w/p/N82E16817438106,null
"Seasonic FOCUS PX-850, 850W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect Power Supply for Gaming and Various Application, SSR-850PX.",https://www.newegg.com/seasonic-focus-plus-850-platinum-ssr-850px-850w/p/N82E16817151190,168
"Hercules Yellow 12cm-Fan 600w-Max ATX Power Supply 20+4Pin, SATA & PCIe",https://www.newegg.com/p/1HU-0026-00011,39
"EVGA SuperNOVA 750 G+, 80 Plus Gold 750W, Fully Modular, FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Power Supply 120-GP-0750-X1",https://www.newegg.com/evga-supernova-750-g1-120-gp-0750-x1-750w/p/N82E16817438132,222
Thermaltake Toughpower 1200W Gold PS-TPD-1200MPCGUS-1 1200W ATX12V / EPS12V 80 PLUS GOLD Certified Semi-Modular Active PFC Power Supply,https://www.newegg.com/thermaltake-toughpower-1200w-gold-ps-tpd-1200mpcgus-1/p/N82E16817153207,180
Cooler Master MWE 450 WHITE - V2 MPE-4501-ACAAW-US 450W ATX 12V 80 PLUS Standard Certified Power Supply,https://www.newegg.com/cooler-master-mwe-450-white-v2-mpe-4501-acaaw-us-450w/p/1HU-000N-001X8,59
CORSAIR SF Series SF450 CP-9020181-NA 450W SFX 80 PLUS PLATINUM Certified Full Modular Power Supply,https://www.newegg.com/corsair-sf-series-sf450-cp-9020181-na-450w/p/N82E16817139243,124
Seasonic Flagship PRIME 600 Titanium Fanless SSR-600TL 600W 80+ Titanium Full Modular ATX12V & EPS12V 12 Years Warranty Super Quiet Power Supply,https://www.newegg.com/seasonic-prime-series-ssr-600tl-600w/p/N82E16817151194,219
EVGA SuperNOVA 850 G2 220-G2-0850-XR 80+ GOLD 850W Fully Modular EVGA ECO Mode Includes FREE Power On Self Tester Power Supply,https://www.newegg.com/evga-supernova-850-g2-220-g2-0850-xr-850w/p/N82E16817438018,null
"Antec High Current Gamer Series HCG850 Gold, 850W Fully Modular, Full-Bridge LLC and DC to DC Converter Design, Full Japanese Caps, Zero RPM Manager, Compacted Size 140mm, 10 Year Warranty",https://www.newegg.com/antec-high-current-gamer-gold-series-hcg850-gold-850w/p/N82E16817371106,150
CORSAIR CX Series CX650 650W ATX12V 80 PLUS BRONZE Certified Active PFC Power Supply,https://www.newegg.com/corsair-cx-series-cx650-650w/p/N82E16817139200,279
CORSAIR RM Series RM750 CP-9020195-NA 750W ATX12V v2.52 / EPS12V v2.92 SLI Ready CrossFire Ready 80 PLUS GOLD Certified Full Modular Power Supply,https://www.newegg.com/corsair-rm-series-rm750-cp-9020195-na-750w/p/N82E16817139168,189
"Cooler Master V850 Platinum 850W Full-Modular, 80 PLUS Platinum, Japanese Capacitors, Single/Multi Rail Switch, 10 Year Warranty Power Supply",https://www.newegg.com/cooler-master-v850-platinum-mpz-8501-afbapv-us-850w/p/N82E16817171141,397
"Seasonic PRIME GX-750, 750W 80+ Gold, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect Power Supply for Gaming and High-Performance Systems, SSR-750GD2.",https://www.newegg.com/seasonic-prime-ultra-gold-ssr-750gd2-750w/p/N82E16817151206,326
"EVGA SuperNOVA 850 G5, 80 Plus Gold 850W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-G5-0850-X1",https://www.newegg.com/evga-supernova-850-g5-220-g5-0850-x1-850w/p/N82E16817438161,209
"EVGA SuperNOVA 750 GT, 80 Plus Gold 750W, Fully Modular, Auto Eco Mode with FDB Fan, 7 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-GT-0750-Y1",https://www.newegg.com/evga-supernova-750-gt-220-gt-0750-y1-750w/p/N82E16817438187,139
"Phanteks PH-P1000GC Revolt Pro 1000W, 80 PLUS GOLD, Fully Modular, Integrated the patented Power Combo technology",https://www.newegg.com/phanteks-revolt-pro-ph-p1000gc-1000w/p/N82E16817987007,159
"ATX Power Supply 850W Fully Modular 80+ Gold Certified with Addressable RGB Light - Vairous Color Mode, GAMEMAX RGB-850",https://www.newegg.com/gamemax-rgb-series-rgb-850-850w/p/1HU-026K-00002,169
EVGA 500 W1 100-W1-0500-KR 80+ WHITE 500W Power Supply,https://www.newegg.com/evga-100-w1-500-kr-500w/p/N82E16817438016,49
EVGA 110-BQ-0500-K1 500 BQ 80 Plus Bronze Semi Modular 500W Power Supply,https://www.newegg.com/evga-500-bq-110-bq-0500-k1-500w/p/N82E16817438101,null
CORSAIR RM Series RM650 CP-9020194-NA 650W ATX12V SLI Ready 80 PLUS GOLD Certified Full Modular Power Supply,https://www.newegg.com/corsair-rm-series-rm650-cp-9020194-na-650w/p/N82E16817139101,150
"ATX Power Supply 1050W Fully Modular 80+ Gold Certified with Addressable RGB Light - Vairous Color Mode, GAMEMAX RGB-1050",https://www.newegg.com/p/1HU-026K-00005,209
CORSAIR CX-M Series CX750M 750W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-modular Power Supply,https://www.newegg.com/corsair-cx-series-cx750m-750w/p/N82E16817139051,235
"Cooler Master MWE 450 Watt Silencio Fan, Modular 80 PLUS Bronze Power Supply",https://www.newegg.com/cooler-master-mpx-4501-acaab-us-450w/p/N82E16817171112,89
APEX AL-8250SFX 250W SFX12V Ver.3.1 Power Supply,https://www.newegg.com/apex-al-8250sfx-250w/p/N82E16817154024,26
CORSAIR CX Series CX450 450W ATX12V 80 PLUS BRONZE Certified Active PFC Power Supply,https://www.newegg.com/corsair-cx-series-cx450-450w/p/N82E16817139201,132
CORSAIR CX Series CX750 (New) CP-9020123-NA 750W ATX12V 80 PLUS BRONZE Certified Non-Modular Active PFC Power Supply,https://www.newegg.com/corsair-cx-series-cx750-cp-9020123-na-750w/p/N82E16817139199,217
"Antec Value Power Series VP550 Plus, 550W Non-Modular, 80 PLUS Certified, Thermal Manager, CircuitShield Protection, 120mm Silent Fan with 3-Year Warranty",https://www.newegg.com/antec-vp-plus-series-vp550-plus-550w/p/N82E16817371113,59
Thermaltake Toughpower Grand RGB 750W Smart Zero Fan SLI/CrossFire Ready Continuous Power ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular Power Supply PS-TPG-0750FPCGUS-R,https://www.newegg.com/thermaltake-toughpower-grand-rgb-gold-ps-tpg-0750fpcgus-r-750w/p/N82E16817153309,112
"Rosewill PHOTON Series 1050W Full Modular Gaming Power Supply, 80 PLUS Gold, Single +12V Rail, Intel 4th Gen CPU Ready, SLI & Crossfire Ready - Photon-1050",https://www.newegg.com/rosewill-photon-series-photon-1050-continuous-1050w-40-degrees-celsius/p/N82E16817182325,229
"Thermaltake Toughpower PF1 650W 80+ Platinum Single Side SMD Compact Design Ultra Quiet 120mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply 10 Year Warranty, PS-TPD-0650FNFAPU-1",https://www.newegg.com/thermaltake-toughpower-pf1-650w-ps-tpd-0650fnfapu-1/p/N82E16817153420,149
CORSAIR CX-M Series CX650M 650W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-Modular Power Supply CP-9020103-NA,https://www.newegg.com/corsair-cx-series-cx650m-650w/p/N82E16817139148,96
"Segotep Power Supply, GP Series 80 Plus Gold Certified PSU Gaming Power Supply with Silent 140mm Fan (650W, Fully-Modular)",https://www.newegg.com/segotep-gp-series-650w-fully-modular/p/1HU-00Z0-00007,99
"Antec NeoECO Gold Zen NE700G Zen Power Supply 700W, 80 PLUS GOLD Certified with 120mm Silent Fan, LLC + DC to DC Design, Japanese Caps, CircuitShield Protection, 5-Year Warranty",https://www.newegg.com/antec-neoeco-gold-zen-series-ne700g-zen-700w/p/N82E16817371128,89
Thermaltake Smart BX1 550W Bronze SLI/ CrossFire Ready Continuous Power ATX12V V2.3/ EPS V2.92 80 Plus Bronze Certified 5 Year Warranty Non Modular Power Supply PS-SPD-0550NNFABU-1,https://www.newegg.com/thermaltake-smart-bx1-550w-ps-spd-0550nnfabu-1/p/N82E16817153405,59
EVGA SuperNOVA 1000 G2 120-G2-1000-XR 80+ GOLD 1000W Fully Modular Includes FREE Power On Self Tester Power Supply,https://www.newegg.com/evga-supernova-1000-g2-120-g2-1000-xr-1000w/p/N82E16817438010,628
"Seasonic PRIME GX-1000, 1000W 80+ Gold, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect Power Supply for Gaming and High-Performance Systems, SSR-1000GD.",https://www.newegg.com/seasonic-prime-ultra-gold-ssr-1000gd-1000w/p/N82E16817151199,382
"Segotep Power Supply, GP Series 80 Plus Gold Certified PSU Gaming Power Supply with Silent 120mm Fan (650W, Non-Modular)",https://www.newegg.com/segotep-gp-series-650w-non-modular/p/1HU-00Z0-00005,99
"Cooler Master MWE 500 Watt Silencio Fan, Modular 80 PLUS Bronze Power Supply",https://www.newegg.com/cooler-master-mwe-series-mpx-5001-acaab-us-500w/p/N82E16817171111,62
Thermaltake TR2 TR-500 500W ATX12V v2.3 SLI Ready CrossFire Ready Power Supply,https://www.newegg.com/thermaltake-tr2-tr-500-500w/p/N82E16817153165,49
CORSAIR HXi Series HX850i 850W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready Power Supply with C-Link Monitoring and Control,https://www.newegg.com/corsair-hxi-series-cp-9020073-na-850w/p/N82E16817139083,294
"Cooler Master MWE 550 White 550W 80+ White PSU w/ Hydro-Dynamic-Bearing Silent 120mm Fan, Single +12V Rail, Flat Black Cables",https://www.newegg.com/cooler-master-mwe-550-white-mpe-5501-acaaw-us-550w/p/N82E16817171144,62
Thermaltake PS-TPD-1000MPCGUS-1 1000W ATX12V / EPS12V 80 PLUS GOLD Certified Active PFC Power Supply,https://www.newegg.com/thermaltake-ps-tpd-1000mpcgus-1-1000w/p/N82E16817153206,null
Thermaltake Toughpower TPD-0750M - SLI/ CrossFire Ready 80 PLUS Gold Certification and Semi Modular Cables  Black Active PFC Power Supply Intel Haswell Ready (PS-TPD-0750MPCGUS-1),https://www.newegg.com/thermaltake-toughpower-750w-gold-ps-tpd-0750mpcgus-1/p/N82E16817153198,109
PC Power & Cooling FireStorm Gaming Series 1050 Watt 80+ Gold Fully-Modular Active PFC Performance Grade ATX PC Power Supply (FPS1050-A4M00),https://www.newegg.com/pc-power-and-cooling-pc-power-cooling-firestorm-gaming-series-1050-watt-80-gold-fully-modular-ac/p/1HU-00J3-00001,169
COOLMAX I-500 500W ATX Power Supply,https://www.newegg.com/coolmax-i-500-500w/p/N82E16817159141,28
"Rosewill ARC-550, ARC Series 550W Gaming Power Supply, 80 PLUS Bronze Certified, Single +12V Rail, Intel 4th Gen CPU Ready, SLI & CrossFire Ready",https://www.newegg.com/rosewill-arc-series-arc-550-continuous-550w-40-degree-c/p/N82E16817182297,69
"Seasonic PRIME GX-850, 850W 80+ Gold, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect Power Supply for Gaming and High-Performance Systems, SSR-850GD.",https://www.newegg.com/seasonic-prime-ultra-gold-ssr-850gd-850w/p/N82E16817151215,361
"Power Supply 750W Fully Modular 80+ Gold Certified with Addressable RGB Light - Vairous Color Mode, GAMEMAX RGB750-Rainbow",https://www.newegg.com/p/1HU-026K-00003,149
"EVGA 750 B5, 80 Plus BRONZE 750W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply - 220-B5-0750-V1",https://www.newegg.com/evga-750-b5-220-b5-0750-v1-750w/p/N82E16817438165,137
"CORSAIR VS Series, VS450, 450 Watt (450W), Active PFC, 80 PLUS White Certified Power Supply",https://www.newegg.com/corsair-vs-series-vs450-cp-9020170-na-450w/p/N82E16817139230,136
LOGISYS Computer PS480D 480W ATX12V Power Supply,https://www.newegg.com/logisys-computer-ps480d-480w/p/N82E16817170014,23
775W Replace Power Supply for 750W 700W 680W 650W 600W ATX Green LED SATA PCI-E,https://www.newegg.com/replace-power-rp-ps-g775/p/1HU-009N-000E7,79
CORSAIR CV Series CV550 CP-9020210-NA 550W ATX12V 80 PLUS BRONZE Certified Non-Modular Power Supply,https://www.newegg.com/corsair-cv-series-cv550-cp-9020210-na-550w/p/N82E16817139250,109
"COOLMOON Gaming 80 Plus Bronze 600W Power Supply PSU, Full Modular 600 Watt 80 Plus Bronze Certified PSU with Silent 140mm Fan",https://www.newegg.com/coolmoon-full-modular-600w/p/1HU-020Y-00001,96
"Cooler Master Master Watt 550 Watt Semi-Fanless Silencio Fan, Semi-Modular 80 PLUS Bronze Power Supply",https://www.newegg.com/cooler-master-masterwatt-series-mpx-5501-amaab-us-550w/p/N82E16817171115,87
